"a__order_id","a__orderstatus","cp__orderlineid","f__orderlines__price","f__orderlines__quantity","r__campaigns","r__customers","r__products","d__date"
"10416-3ESH75",Delivered,"10416-3ESH75-2",30.75,1.00,"10047",10416,"130",2017-07-24
"10715-3MBV47",Delivered,"10715-3MBV47-1",243.43,3.00,,10715,"410",2016-10-11
"10122-4JAM90",Delivered,"10122-4JAM90-1",19.06,1.00,"10072",10122,"160",2018-11-20
"10170-5SHN38",Delivered,"10170-5SHN38-2",21.55,2.00,,10170,"150",2017-11-24
"10941-4TUV05",Delivered,"10941-4TUV05-3",11.52,1.00,,10941,"340",2016-03-28
"10252-3KWU17",Delivered,"10252-3KWU17-1",290.75,1.00,,10252,"410",2018-11-15
"10618-3BTE38",Delivered,"10618-3BTE38-1",100.42,3.00,"10021",10618,"330",2016-02-05
"10881-2CGX89",Delivered,"10881-2CGX89-1",28.36,1.00,,10881,"240",2017-10-24
"10774-9YDT40",Delivered,"10774-9YDT40-1",17.78,1.00,,10774,"150",2018-10-09
"10416-3EGK94",Delivered,"10416-3EGK94-1",127.21,1.00,"10045",10416,"330",2017-06-11
"10804-9XXV86",Delivered,"10804-9XXV86-2",816.48,1.00,,10804,"430",2015-12-09
"10710-9MJP04",Delivered,"10710-9MJP04-3",42.96,1.00,"10077",10710,"310",2019-02-23
"10233-1NMY26",Delivered,"10233-1NMY26-6",60.39,1.00,,10233,"320",2016-09-02
"10945-3BNI21",Delivered,"10945-3BNI21-1",63.53,2.00,"10016",10945,"220",2015-11-11
"10562-6ADD22",Delivered,"10562-6ADD22-1",45.33,1.00,"10074",10562,"130",2019-01-07
"10213-5XXA30",Delivered,"10213-5XXA30-2",74.84,1.00,,10213,"320",2015-04-17
"10033-4FPT49",Delivered,"10033-4FPT49-1",37.73,1.00,,10033,"130",2018-11-01
"10763-7XAS45",Delivered,"10763-7XAS45-1",18.43,1.00,"10024",10763,"150",2016-04-05
"10274-5CPI78",Delivered,"10274-5CPI78-3",61.90,1.00,,10274,"220",2019-02-10
"10116-8EBD76",Delivered,"10116-8EBD76-1",30.39,1.00,,10116,"240",2018-04-05
"10627-2VOT04",Delivered,"10627-2VOT04-3",800.15,1.00,,10627,"430",2017-11-04
"10106-5JWE00",Delivered,"10106-5JWE00-1",32.51,1.00,,10106,"240",2018-07-17
"10793-7LHH32",Delivered,"10793-7LHH32-1",26.00,1.00,,10793,"140",2018-11-13
"10593-1XJP96",Delivered,"10593-1XJP96-6",51.83,1.00,,10593,"110",2018-12-09
"10629-1QFD56",Delivered,"10629-1QFD56-3",27.04,1.00,,10629,"240",2015-06-05
"10015-2JMH51",Delivered,"10015-2JMH51-1",11.36,1.00,,10015,"340",2018-12-03
"10326-4MYF85",Delivered,"10326-4MYF85-1",122.25,2.00,"10026",10326,"330",2016-05-22
"10802-3FUW43",Delivered,"10802-3FUW43-1",39.29,1.00,,10802,"310",2016-02-28
"10718-0AOO32",Delivered,"10718-0AOO32-1",40.38,1.00,,10718,"130",2017-11-26
"10236-8PUG65",Delivered,"10236-8PUG65-1",38.53,1.00,,10236,"130",2017-04-18
"10559-9QNJ35",Delivered,"10559-9QNJ35-1",28.93,1.00,,10559,"130",2016-01-10
"10651-6RGI03",Delivered,"10651-6RGI03-1",15.93,1.00,,10651,"160",2017-06-07
"10748-0ARA69",Delivered,"10748-0ARA69-1",90.25,1.00,,10748,"230",2018-01-15
"10086-1JIR71",Delivered,"10086-1JIR71-4",118.65,1.00,,10086,"210",2015-10-18
"10347-4UAB97",Delivered,"10347-4UAB97-2",22.63,1.00,"10058",10347,"150",2018-02-22
"10660-0VQE37",Delivered,"10660-0VQE37-3",18.17,2.00,,10660,"160",2016-10-25
"10533-6CJR52",Delivered,"10533-6CJR52-3",26.56,1.00,,10533,"150",2018-08-03
"10751-8IDD70",Delivered,"10751-8IDD70-3",50.44,1.00,"10064",10751,"220",2018-06-24
"10763-7XAS45",Delivered,"10763-7XAS45-2",137.53,1.00,"10024",10763,"330",2016-04-05
"10212-3GOB92",Delivered,"10212-3GOB92-2",31.12,1.00,,10212,"130",2018-10-22
"10808-3NUB01",Delivered,"10808-3NUB01-2",94.81,1.00,,10808,"230",2018-05-23
"10876-5NJX69",Delivered,"10876-5NJX69-1",18.15,1.00,,10876,"160",2017-05-08
"10276-7NBL56",Delivered,"10276-7NBL56-1",18.95,1.00,,10276,"150",2015-12-05
"10945-7CHV08",Delivered,"10945-7CHV08-1",45.95,1.00,,10945,"120",2018-02-28
"10395-8SZY74",Delivered,"10395-8SZY74-2",95.72,1.00,"10069",10395,"230",2018-09-28
"10847-6KNM52",Delivered,"10847-6KNM52-3",27.96,1.00,,10847,"140",2017-05-06
"10463-8NUG66",Delivered,"10463-8NUG66-1",34.27,1.00,,10463,"130",2015-08-11
"10861-0VBM47",Delivered,"10861-0VBM47-2",85.17,4.00,,10861,"230",2016-08-12
"10618-2NKA94",Delivered,"10618-2NKA94-1",18.87,1.00,,10618,"160",2016-11-14
"10872-0GJP07",Delivered,"10872-0GJP07-3",20.53,1.00,,10872,"150",2016-12-20
"10086-4YGS95",Delivered,"10086-4YGS95-1",27.69,1.00,"10046",10086,"140",2017-06-22
"10026-6IXH66",Delivered,"10026-6IXH66-1",85.24,1.00,,10026,"330",2015-01-01
"10085-8ZTC08",Delivered,"10085-8ZTC08-1",28.35,1.00,,10085,"240",2015-05-05
"10780-1NYJ73",Delivered,"10780-1NYJ73-1",35.91,1.00,,10780,"310",2017-03-17
"10629-1QFD56",Delivered,"10629-1QFD56-1",27.29,1.00,,10629,"140",2015-06-05
"10734-1HYJ93",Delivered,"10734-1HYJ93-2",27.77,1.00,"10015",10734,"140",2015-10-07
"10076-8PUS11",Delivered,"10076-8PUS11-4",130.65,1.00,,10076,"330",2017-04-16
"10126-9ILY67",Delivered,"10126-9ILY67-1",18.52,1.00,,10126,"160",2017-01-05
"10737-1ZQM23",Delivered,"10737-1ZQM23-1",16.92,1.00,"10059",10737,"160",2018-03-17
"10344-3MAE51",Delivered,"10344-3MAE51-6",18.86,1.00,,10344,"160",2018-06-06
"10311-3DRC35",Delivered,"10311-3DRC35-2",89.39,1.00,"10050",10311,"320",2017-09-15
"10460-9QSK24",Delivered,"10460-9QSK24-1",34.95,1.00,,10460,"240",2018-11-15
"10130-1SSH36",Delivered,"10130-1SSH36-1",26.36,1.00,,10130,"140",2017-09-05
"10725-0BEU62",Delivered,"10725-0BEU62-1",65.03,4.00,"10059",10725,"220",2018-03-11
"10194-9FZJ08",Delivered,"10194-9FZJ08-1",54.70,1.00,"10068",10194,"220",2018-09-04
"10786-6VDV56",Delivered,"10786-6VDV56-3",23.98,1.00,,10786,"240",2016-07-05
"10297-6JXX13",Delivered,"10297-6JXX13-2",59.04,1.00,"10042",10297,"220",2017-04-13
"10980-7DIR35",Delivered,"10980-7DIR35-1",21.17,1.00,"10020",10980,"160",2016-01-22
"10173-7HDD84",Delivered,"10173-7HDD84-5",40.82,4.00,,10173,"120",2015-01-15
"10066-0XRF75",Delivered,"10066-0XRF75-9",41.67,1.00,,10066,"120",2016-06-16
"10919-2OSH74",Delivered,"10919-2OSH74-5",17.46,1.00,,10919,"160",2016-03-17
"10778-2CTK95",Delivered,"10778-2CTK95-6",17.29,1.00,,10778,"160",2016-05-21
"10981-3YIL37",Delivered,"10981-3YIL37-1",19.64,1.00,,10981,"160",2018-12-23
"10104-3SDS21",Delivered,"10104-3SDS21-1",35.88,1.00,,10104,"120",2018-12-14
"10418-8GSQ28",Delivered,"10418-8GSQ28-1",13.77,1.00,"10061",10418,"340",2018-04-18
"10251-2PQQ49",Delivered,"10251-2PQQ49-3",29.63,1.00,,10251,"140",2018-09-26
"10834-1LSQ40",Delivered,"10834-1LSQ40-2",12.10,1.00,,10834,"340",2017-06-16
"10552-5OCE90",Delivered,"10552-5OCE90-2",35.62,1.00,,10552,"130",2015-12-28
"10842-5MOW25",Delivered,"10842-5MOW25-5",18.48,1.00,"10059",10842,"160",2018-03-13
"10737-6NLC29",Delivered,"10737-6NLC29-1",57.75,1.00,,10737,"220",2015-05-13
"10725-0GXP92",Delivered,"10725-0GXP92-1",31.55,1.00,"10038",10725,"240",2017-01-18
"10417-1ZHV15",Delivered,"10417-1ZHV15-1",19.06,1.00,,10417,"160",2018-05-12
"10999-4AVR96",Delivered,"10999-4AVR96-1",32.25,1.00,,10999,"240",2016-11-28
"10692-4HBR70",Delivered,"10692-4HBR70-7",16.80,1.00,"10016",10692,"160",2015-11-03
"10610-9APP21",Delivered,"10610-9APP21-1",28.91,1.00,,10610,"140",2016-03-05
"10098-2IMA17",Delivered,"10098-2IMA17-3",23.34,1.00,"10070",10098,"160",2018-10-15
"10197-2TDJ61",Delivered,"10197-2TDJ61-2",85.09,1.00,,10197,"230",2017-03-23
"10263-1DHN99",Delivered,"10263-1DHN99-3",10.31,1.00,,10263,"340",2017-10-19
"10111-1ODG90",Delivered,"10111-1ODG90-1",14.44,1.00,"10065",10111,"340",2018-07-05
"10610-5DMK97",Delivered,"10610-5DMK97-1",17.14,1.00,,10610,"160",2015-08-11
"10981-8DOJ34",Delivered,"10981-8DOJ34-2",92.14,1.00,,10981,"230",2015-01-05
"10036-0ZGK42",Delivered,"10036-0ZGK42-1",21.34,1.00,,10036,"150",2017-10-07
"10724-6VEV18",Delivered,"10724-6VEV18-2",19.40,1.00,,10724,"160",2016-10-25
"10347-0SJX83",Delivered,"10347-0SJX83-2",16.92,1.00,"10059",10347,"160",2018-03-10
"10312-5XZF18",Delivered,"10312-5XZF18-1",24.30,1.00,"10032",10312,"150",2016-09-15
"10067-5BUX93",Delivered,"10067-5BUX93-4",33.64,1.00,"10004",10067,"120",2015-03-14
"10692-4HBR70",Delivered,"10692-4HBR70-1",15.29,1.00,"10016",10692,"160",2015-11-03
"10095-3KZR66",Delivered,"10095-3KZR66-2",12.48,1.00,,10095,"340",2017-02-05
"10030-6YAV74",Delivered,"10030-6YAV74-2",27.23,1.00,,10030,"150",2016-01-20
"10670-1VRG19",Delivered,"10670-1VRG19-1",38.51,1.00,"10068",10670,"130",2018-09-10
"10738-0QST94",Delivered,"10738-0QST94-7",12.30,1.00,,10738,"340",2018-10-04
"10417-4RVZ18",Delivered,"10417-4RVZ18-1",12.86,1.00,,10417,"340",2017-03-25
"10512-7SBY77",Delivered,"10512-7SBY77-1",25.99,2.00,,10512,"240",2015-04-16
"10347-5YUD45",Delivered,"10347-5YUD45-1",1774.67,1.00,"10075",10347,"440",2019-01-28
"10313-9JYI62",Delivered,"10313-9JYI62-8",15.79,1.00,,10313,"160",2015-12-01
"10987-8MDI10",Delivered,"10987-8MDI10-1",43.32,1.00,,10987,"120",2018-11-17
"10762-6ONN34",Delivered,"10762-6ONN34-4",26.08,1.00,,10762,"140",2015-11-14
"10388-1NXP26",Delivered,"10388-1NXP26-1",131.46,4.00,,10388,"210",2019-03-08
"10014-7ZNP98",Delivered,"10014-7ZNP98-2",38.39,1.00,"10077",10014,"130",2019-02-23
"10971-0BSD82",Delivered,"10971-0BSD82-2",19.06,1.00,,10971,"150",2016-09-25
"10735-8HTW33",Delivered,"10735-8HTW33-3",21.67,1.00,,10735,"160",2017-12-28
"10811-0AAB90",Delivered,"10811-0AAB90-1",25.83,1.00,"10073",10811,"240",2018-12-15
"10547-5HWU63",Delivered,"10547-5HWU63-4",27.02,2.00,,10547,"150",2018-02-28
"10002-8BME55",Delivered,"10002-8BME55-2",19.14,1.00,,10002,"150",2017-02-11
"10377-3ZAB19",Delivered,"10377-3ZAB19-1",101.19,1.00,"10063",10377,"230",2018-05-23
"10190-8PXS23",Delivered,"10190-8PXS23-1",79.46,1.00,,10190,"320",2017-12-04
"10110-0LWO58",Delivered,"10110-0LWO58-1",20.74,1.00,,10110,"160",2017-11-13
"10816-1SWS17",Delivered,"10816-1SWS17-6",20.77,1.00,,10816,"140",2015-11-28
"10593-2KES86",Delivered,"10593-2KES86-2",83.68,1.00,,10593,"320",2016-12-08
"10235-5VQN29",Delivered,"10235-5VQN29-1",25.56,1.00,,10235,"140",2017-03-07
"10094-0NAA81",Delivered,"10094-0NAA81-2",35.69,1.00,"10019",10094,"310",2015-12-28
"10276-8TIJ02",Delivered,"10276-8TIJ02-1",29.22,1.00,,10276,"240",2016-03-14
"10686-4ZCH83",Delivered,"10686-4ZCH83-1",46.92,1.00,"10004",10686,"110",2015-03-08
"10149-3JVC85",Delivered,"10149-3JVC85-3",38.46,1.00,,10149,"130",2016-04-24
"10493-9DJO42",Delivered,"10493-9DJO42-2",27.53,1.00,"10010",10493,"140",2015-07-07
"10298-5KDC39",Delivered,"10298-5KDC39-2",42.01,2.00,"10071",10298,"120",2018-11-09
"10057-0ZSA85",Delivered,"10057-0ZSA85-4",32.25,1.00,,10057,"240",2016-10-21
"10763-1ISM98",Delivered,"10763-1ISM98-1",98.46,1.00,,10763,"230",2018-10-13
"10138-1VDQ22",Delivered,"10138-1VDQ22-1",40.01,1.00,"10053",10138,"120",2017-11-06
"10234-7MME00",Delivered,"10234-7MME00-1",13.95,1.00,,10234,"340",2016-10-21
"10941-2DTW04",Delivered,"10941-2DTW04-2",61.38,1.00,"10072",10941,"220",2018-11-24
"10647-0VDU39",Delivered,"10647-0VDU39-1",19.45,1.00,,10647,"160",2018-03-05
"10721-3MUZ33",Delivered,"10721-3MUZ33-1",17.11,1.00,,10721,"160",2016-04-23
"10190-0INP67",Delivered,"10190-0INP67-3",13.12,1.00,,10190,"340",2017-02-17
"10086-9VUM43",Delivered,"10086-9VUM43-1",48.70,1.00,"10076",10086,"120",2019-02-10
"10852-0PXG71",Delivered,"10852-0PXG71-2",77.49,1.00,,10852,"230",2018-05-19
"10960-0YBX23",Delivered,"10960-0YBX23-3",29.91,1.00,"10073",10960,"140",2018-12-13
"10725-8OBD57",Delivered,"10725-8OBD57-2",26.56,1.00,,10725,"140",2018-01-06
"10215-2WQP96",Delivered,"10215-2WQP96-1",10.40,1.00,,10215,"340",2015-09-28
"10585-2RPM73",Delivered,"10585-2RPM73-4",83.87,1.00,,10585,"230",2018-09-19
"10579-0BIN94",Delivered,"10579-0BIN94-3",13.10,1.00,"10073",10579,"340",2018-12-25
"10318-7XPP13",Delivered,"10318-7XPP13-1",14.01,1.00,,10318,"340",2017-06-26
"10861-0VBM47",Delivered,"10861-0VBM47-4",10.43,1.00,,10861,"340",2016-08-12
"10564-9QBK82",Delivered,"10564-9QBK82-3",13.63,1.00,,10564,"340",2017-04-23
"10321-6SFO52",Delivered,"10321-6SFO52-3",61.68,1.00,,10321,"320",2015-12-13
"10810-5QOM31",Delivered,"10810-5QOM31-3",18.92,1.00,,10810,"150",2017-08-10
"10085-9GRO41",Delivered,"10085-9GRO41-1",51.66,1.00,"10070",10085,"220",2018-10-15
"10178-8YLU76",Delivered,"10178-8YLU76-1",11.32,1.00,,10178,"340",2015-10-21
"10127-5BIK52",Delivered,"10127-5BIK52-2",45.51,1.00,,10127,"120",2018-01-02
"10924-4CPV95",Delivered,"10924-4CPV95-1",24.23,1.00,,10924,"140",2017-08-20
"10105-4KJM80",Delivered,"10105-4KJM80-1",57.30,1.00,,10105,"220",2017-09-11
"10732-0WWJ92",Delivered,"10732-0WWJ92-1",16.67,1.00,,10732,"160",2017-09-21
"10115-2IIV60",Delivered,"10115-2IIV60-2",30.10,1.00,"10045",10115,"240",2017-06-06
"10404-1UFY11",Delivered,"10404-1UFY11-1",51.51,1.00,,10404,"220",2017-12-27
"10165-7SAR30",Delivered,"10165-7SAR30-3",135.98,1.00,,10165,"330",2018-03-28
"10534-7VGK62",Delivered,"10534-7VGK62-1",34.78,1.00,"10074",10534,"240",2019-01-10
"10890-9BTC04",Delivered,"10890-9BTC04-1",45.03,1.00,,10890,"120",2019-01-05
"10751-5IIS07",Delivered,"10751-5IIS07-1",21.37,1.00,,10751,"150",2016-12-01
"10241-0NMX51",Delivered,"10241-0NMX51-3",20.09,1.00,,10241,"150",2018-12-19
"10163-9WXZ37",Delivered,"10163-9WXZ37-4",43.76,1.00,,10163,"120",2017-12-12
"10369-5AIV74",Delivered,"10369-5AIV74-1",43.39,1.00,,10369,"110",2016-08-21
"10786-2PBK66",Delivered,"10786-2PBK66-3",17.64,1.00,,10786,"160",2016-03-26
"10626-3VYE68",Delivered,"10626-3VYE68-1",12.61,1.00,,10626,"340",2017-10-26
"10114-5BQZ38",Delivered,"10114-5BQZ38-2",85.84,1.00,,10114,"230",2015-06-12
"10436-3SZJ67",Delivered,"10436-3SZJ67-1",20.90,1.00,,10436,"150",2017-05-09
"10481-8VKS24",Delivered,"10481-8VKS24-1",22.41,1.00,,10481,"150",2016-10-08
"10435-3SAH67",Delivered,"10435-3SAH67-1",12.37,1.00,,10435,"340",2016-08-19
"10087-0DZL60",Delivered,"10087-0DZL60-1",22.21,1.00,"10040",10087,"150",2017-02-28
"10396-2FIT47",Delivered,"10396-2FIT47-1",19.45,3.00,,10396,"160",2017-12-28
"10498-4VSG73",Delivered,"10498-4VSG73-3",287.67,1.00,,10498,"410",2019-03-07
"10077-9DEI31",Delivered,"10077-9DEI31-3",11.78,1.00,,10077,"340",2015-12-09
"10603-1PEH48",Delivered,"10603-1PEH48-1",38.57,1.00,,10603,"310",2016-03-26
"10561-5YON40",Delivered,"10561-5YON40-3",40.82,4.00,,10561,"120",2015-02-24
"10627-5QCZ29",Delivered,"10627-5QCZ29-1",23.58,4.00,,10627,"140",2016-06-01
"10887-3UBE46",Delivered,"10887-3UBE46-1",16.46,1.00,,10887,"160",2015-05-18
"10994-0JMF58",Delivered,"10994-0JMF58-5",43.34,1.00,,10994,"120",2017-07-11
"10753-2YUU55",Delivered,"10753-2YUU55-1",51.83,1.00,,10753,"110",2018-04-11
"10955-8FSS87",Delivered,"10955-8FSS87-1",27.13,1.00,"10024",10955,"140",2016-04-15
"10110-2OPD83",Delivered,"10110-2OPD83-2",96.74,1.00,,10110,"230",2016-02-13
"10715-5TGK38",Delivered,"10715-5TGK38-7",23.98,1.00,,10715,"240",2016-03-22
"10396-6ZCF46",Delivered,"10396-6ZCF46-1",22.41,1.00,,10396,"150",2016-12-12
"10533-6CGA53",Delivered,"10533-6CGA53-2",36.26,2.00,,10533,"120",2017-06-03
"10860-0TZO89",Delivered,"10860-0TZO89-2",119.13,1.00,,10860,"330",2018-03-27
"10300-6RZP60",Delivered,"10300-6RZP60-4",95.72,1.00,"10057",10300,"230",2018-02-01
"10155-9NJE39",Delivered,"10155-9NJE39-1",19.86,2.00,"10061",10155,"150",2018-04-27
"10246-2FJJ87",Delivered,"10246-2FJJ87-1",18.28,1.00,,10246,"160",2018-10-20
"10900-0KWL25",Delivered,"10900-0KWL25-3",42.60,1.00,,10900,"130",2017-11-11
"10787-3YBK86",Delivered,"10787-3YBK86-2",75.41,1.00,,10787,"320",2018-10-12
"10934-5VLI33",Delivered,"10934-5VLI33-7",15.96,1.00,,10934,"160",2015-01-11
"10568-8NZG51",Delivered,"10568-8NZG51-1",791.82,1.00,"10043",10568,"430",2017-04-22
"10740-5SWZ56",Delivered,"10740-5SWZ56-2",234.25,1.00,,10740,"410",2015-11-18
"10897-6SEM04",Delivered,"10897-6SEM04-2",32.26,1.00,"10012",10897,"130",2015-08-17
"10927-2YRR37",Delivered,"10927-2YRR37-1",46.06,1.00,"10004",10927,"110",2015-03-05
"10380-1ISY85",Delivered,"10380-1ISY85-10",26.88,1.00,,10380,"140",2016-03-05
"10057-0KNR80",Delivered,"10057-0KNR80-1",26.63,1.00,,10057,"240",2017-03-28
"10979-6SMW33",Delivered,"10979-6SMW33-2",99.71,2.00,,10979,"330",2017-10-13
"10171-4SRE51",Delivered,"10171-4SRE51-2",79.42,1.00,,10171,"320",2018-08-28
"10651-1UFX41",Delivered,"10651-1UFX41-1",36.50,1.00,,10651,"310",2018-08-21
"10985-7DSY73",Delivered,"10985-7DSY73-1",108.87,1.00,,10985,"330",2017-01-22
"10664-7MLA97",Delivered,"10664-7MLA97-1",19.05,1.00,,10664,"160",2016-06-01
"10786-6VDV56",Delivered,"10786-6VDV56-1",17.64,1.00,,10786,"160",2016-07-05
"10394-4OGA78",Delivered,"10394-4OGA78-2",68.19,1.00,"10073",10394,"320",2018-12-27
"10679-9RRN64",Delivered,"10679-9RRN64-2",111.23,1.00,,10679,"330",2015-11-11
"10515-9DNU13",Delivered,"10515-9DNU13-2",41.20,1.00,"10008",10515,"120",2015-06-03
"10889-1UED62",Delivered,"10889-1UED62-2",21.30,1.00,,10889,"140",2017-12-01
"10348-6FYZ65",Delivered,"10348-6FYZ65-1",21.75,4.00,,10348,"150",2015-10-23
"10185-6UVU37",Delivered,"10185-6UVU37-1",28.65,1.00,,10185,"240",2017-02-10
"10633-1AEX58",Delivered,"10633-1AEX58-2",35.25,1.00,,10633,"240",2018-08-08
"10086-2SZC56",Delivered,"10086-2SZC56-6",20.53,4.00,,10086,"140",2015-11-23
"10192-2HHT32",Delivered,"10192-2HHT32-1",102.53,3.00,,10192,"210",2016-11-06
"10432-5AAF49",Delivered,"10432-5AAF49-3",22.05,1.00,,10432,"160",2019-01-16
"10394-7JVZ58",Delivered,"10394-7JVZ58-1",47.26,1.00,,10394,"120",2018-01-15
"10728-1XIZ34",Delivered,"10728-1XIZ34-1",80.77,1.00,,10728,"320",2016-01-10
"10572-0IZX80",Delivered,"10572-0IZX80-1",99.37,1.00,,10572,"230",2018-04-01
"10310-5MFJ71",Delivered,"10310-5MFJ71-6",43.32,1.00,,10310,"120",2018-07-20
"10281-3CGB04",Delivered,"10281-3CGB04-1",29.16,1.00,,10281,"140",2016-11-27
"10945-6GMC29",Delivered,"10945-6GMC29-3",75.41,1.00,,10945,"320",2018-12-23
"10346-9DKD48",Delivered,"10346-9DKD48-1",26.17,1.00,,10346,"150",2017-10-25
"10755-6RBP27",Delivered,"10755-6RBP27-2",15.03,4.00,"10040",10755,"340",2017-02-25
"10842-9AGS92",Delivered,"10842-9AGS92-2",251.04,1.00,,10842,"410",2016-08-07
"10373-7SKJ49",Delivered,"10373-7SKJ49-2",17.64,1.00,,10373,"160",2015-10-23
"10945-0JHA26",Delivered,"10945-0JHA26-5",37.71,1.00,"10068",10945,"310",2018-09-12
"10074-6MDL91",Delivered,"10074-6MDL91-1",83.87,1.00,"10058",10074,"230",2018-02-25
"10810-4FSV85",Delivered,"10810-4FSV85-1",23.58,1.00,,10810,"140",2016-12-11
"10940-5OMJ59",Delivered,"10940-5OMJ59-3",31.26,3.00,"10043",10940,"240",2017-05-03
"10428-4BXN80",Delivered,"10428-4BXN80-1",41.23,1.00,,10428,"130",2018-12-02
"10593-1XPM01",Delivered,"10593-1XPM01-3",16.80,1.00,,10593,"160",2015-09-15
"10263-3YUM21",Delivered,"10263-3YUM21-1",92.07,1.00,,10263,"230",2018-11-01
"10318-5FPL35",Delivered,"10318-5FPL35-3",89.29,1.00,"10076",10318,"320",2019-02-17
"10158-2JWH66",Delivered,"10158-2JWH66-2",108.06,1.00,,10158,"330",2016-12-19
"10532-1PKX00",Delivered,"10532-1PKX00-4",35.89,1.00,"10051",10532,"240",2017-10-04
"10424-4DYR17",Delivered,"10424-4DYR17-1",20.62,1.00,,10424,"160",2019-02-07
"10172-1DNX27",Delivered,"10172-1DNX27-1",39.29,1.00,,10172,"130",2018-05-02
"10772-9TAO38",Delivered,"10772-9TAO38-1",13.12,1.00,,10772,"340",2017-04-02
"10693-6KRD46",Delivered,"10693-6KRD46-3",26.63,1.00,,10693,"240",2017-09-08
"10790-1SYA67",Delivered,"10790-1SYA67-2",46.38,1.00,,10790,"120",2018-03-19
"10944-6RMH07",Delivered,"10944-6RMH07-1",35.91,1.00,"10006",10944,"120",2015-04-13
"10236-8PUG65",Delivered,"10236-8PUG65-2",37.51,1.00,,10236,"120",2017-04-18
"10595-4QDX41",Delivered,"10595-4QDX41-2",346.38,1.00,"10074",10595,"410",2019-01-17
"10535-2ZSN18",Delivered,"10535-2ZSN18-2",25.86,1.00,,10535,"140",2016-05-10
"10368-8YQF36",Returned,"10368-8YQF36-1",24.60,1.00,"10062",10368,"140",2018-05-06
"10949-3QTI57",Returned,"10949-3QTI57-3",12.73,1.00,"10045",10949,"340",2017-06-05
"10196-8AFQ20",Returned,"10196-8AFQ20-1",11.63,1.00,,10196,"340",2018-11-22
"10869-5RLU66",Returned,"10869-5RLU66-3",31.91,1.00,"10061",10869,"240",2018-04-27
"10592-6WBB01",Returned,"10592-6WBB01-2",18.67,1.00,,10592,"160",2018-01-22
"10380-6NYB65",Returned,"10380-6NYB65-1",24.23,1.00,,10380,"140",2017-12-26
"10359-6CUH18",Returned,"10359-6CUH18-1",108.11,1.00,,10359,"330",2015-11-02
"10358-7OPK94",Returned,"10358-7OPK94-2",17.04,1.00,"10045",10358,"160",2017-06-12
"10801-7SAF57",Returned,"10801-7SAF57-2",539.78,1.00,"10035",10801,"420",2016-11-22
"10236-0NVN03",Returned,"10236-0NVN03-1",21.83,1.00,,10236,"140",2017-10-02
"10194-8YMC28",Returned,"10194-8YMC28-2",142.78,1.00,"10074",10194,"330",2019-01-11
"10443-0XSP35",Returned,"10443-0XSP35-1",29.48,1.00,,10443,"240",2018-05-21
"10631-3YNJ09",Returned,"10631-3YNJ09-1",18.17,1.00,,10631,"160",2016-02-16
"10092-3ONH41",Returned,"10092-3ONH41-2",34.61,2.00,,10092,"130",2015-10-26
"10198-5UDS79",Returned,"10198-5UDS79-1",16.92,1.00,,10198,"160",2018-07-03
"10394-2BRY16",Returned,"10394-2BRY16-2",54.09,1.00,,10394,"220",2018-01-17
"10287-8HNH12",Returned,"10287-8HNH12-2",22.22,1.00,,10287,"140",2015-12-05
"10256-6WBA64",Returned,"10256-6WBA64-3",97.54,1.00,,10256,"230",2018-07-11
"10533-9VGW63",Returned,"10533-9VGW63-1",32.82,1.00,,10533,"240",2018-12-12
"10070-6AXT68",Returned,"10070-6AXT68-2",19.05,1.00,,10070,"160",2016-12-26
"10825-6IPD13",Returned,"10825-6IPD13-2",22.40,1.00,,10825,"160",2016-06-16
"10044-2KGQ94",Returned,"10044-2KGQ94-1",124.92,1.00,,10044,"330",2017-06-25
"10497-5ALL04",Returned,"10497-5ALL04-1",28.15,1.00,,10497,"140",2016-10-04
"10358-7OPK94",Returned,"10358-7OPK94-1",15.93,1.00,"10045",10358,"160",2017-06-12
"10563-0DKV08",Returned,"10563-0DKV08-1",11.46,1.00,,10563,"340",2017-11-16
"10147-4AHF09",Returned,"10147-4AHF09-1",21.99,1.00,,10147,"150",2017-12-07
"10051-6ZGV52",Returned,"10051-6ZGV52-4",76.40,1.00,,10051,"320",2017-12-28
"10043-4GCR88",Returned,"10043-4GCR88-4",97.54,3.00,"10064",10043,"230",2018-06-17
"10694-5XRI05",Returned,"10694-5XRI05-1",21.12,4.00,"10044",10694,"150",2017-05-13
"10821-2QEP94",Returned,"10821-2QEP94-1",40.75,1.00,,10821,"130",2017-12-24
"10745-7JOP19",Returned,"10745-7JOP19-4",47.51,1.00,,10745,"120",2017-03-19
"10075-0JZV96",Returned,"10075-0JZV96-1",49.88,1.00,,10075,"120",2018-07-26
"10114-2EXO23",Returned,"10114-2EXO23-1",741.81,1.00,,10114,"430",2017-04-15
"10442-5AHG18",Returned,"10442-5AHG18-1",28.52,1.00,"10063",10442,"140",2018-05-25
"10904-4MCW21",Returned,"10904-4MCW21-3",28.11,4.00,,10904,"240",2016-11-06
"10523-6SZP17",Returned,"10523-6SZP17-1",61.38,1.00,,10523,"220",2018-08-09
"10639-1QTI74",Returned,"10639-1QTI74-2",136.14,1.00,,10639,"210",2018-08-27
"10445-2FBD01",Returned,"10445-2FBD01-1",39.82,1.00,,10445,"120",2018-03-12
"10470-5IIZ27",Returned,"10470-5IIZ27-5",243.92,1.00,,10470,"410",2015-12-19
